date,expiration,strike,right,open_interest,spot
2026-06-03,2027-01-15,25.0,P,6550,24.8
2026-06-03,2027-01-15,25.5,C,4889,24.8
2026-06-03,2027-01-15,25.5,P,4586,24.8
2026-06-03,2027-01-15,26.0,C,5862,24.8
2026-06-03,2027-01-15,26.0,P,3908,24.8
2026-06-03,2027-01-15,26.5,C,6861,24.8
2026-06-03,2027-01-15,26.5,P,5724,24.8
2026-06-03,2027-01-15,27.0,C,6831,24.8
2026-06-03,2027-01-15,27.0,P,3071,24.8
2026-06-03,2027-01-15,27.5,C,4757,24.8
2026-06-03,2027-01-15,27.5,P,4036,24.8
2026-06-03,2027-01-15,28.0,C,8092,24.8
2026-06-03,2027-01-15,28.0,P,4323,24.8
2026-06-03,2027-01-15,29.0,C,5192,24.8
2026-06-03,2027-01-15,29.0,P,5464,24.8
2026-06-03,2027-01-15,30.0,C,9054,24.8
2026-06-03,2027-01-15,30.0,P,3513,24.8
2026-06-03,2027-01-15,32.5,C,3306,24.8
2026-06-03,2027-01-15,32.5,P,2363,24.8
2026-06-03,2027-01-15,35.0,C,4963,24.8
2026-06-03,2027-01-15,35.0,P,2301,24.8
2026-06-03,2027-01-15,37.5,C,4488,24.8
2026-06-03,2027-01-15,37.5,P,2693,24.8
2026-06-03,2027-01-15,40.0,C,8397,24.8
2026-06-03,2027-01-15,40.0,P,2345,24.8
2026-06-03,2027-01-15,42.5,C,2901,24.8
2026-06-03,2027-01-15,42.5,P,1555,24.8
2026-06-03,2027-01-15,45.0,C,3053,24.8
2026-06-03,2027-01-15,45.0,P,1134,24.8
2026-06-03,2027-01-15,47.5,C,2879,24.8
2026-06-03,2027-01-15,47.5,P,1177,24.8
2026-06-03,2027-01-15,50.0,C,2263,24.8
2026-06-03,2027-01-15,50.0,P,1309,24.8
2026-06-03,2028-01-21,10.0,C,880,24.8
2026-06-03,2028-01-21,10.0,P,1892,24.8
2026-06-03,2028-01-21,11.0,C,1173,24.8
2026-06-03,2028-01-21,11.0,P,1426,24.8
2026-06-03,2028-01-21,12.0,C,1790,24.8
2026-06-03,2028-01-21,12.0,P,1915,24.8
2026-06-03,2028-01-21,13.0,C,1092,24.8
2026-06-03,2028-01-21,13.0,P,3037,24.8
2026-06-03,2028-01-21,14.0,C,1637,24.8
2026-06-03,2028-01-21,14.0,P,2980,24.8
2026-06-03,2028-01-21,15.0,C,1127,24.8
2026-06-03,2028-01-21,15.0,P,3088,24.8
2026-06-03,2028-01-21,16.0,C,1609,24.8
2026-06-03,2028-01-21,16.0,P,3522,24.8
2026-06-03,2028-01-21,17.0,C,2069,24.8
2026-06-03,2028-01-21,17.0,P,3358,24.8
2026-06-03,2028-01-21,18.0,C,2049,24.8
2026-06-03,2028-01-21,18.0,P,3074,24.8
2026-06-03,2028-01-21,19.0,C,2883,24.8
2026-06-03,2028-01-21,19.0,P,3473,24.8
2026-06-03,2028-01-21,20.0,C,1944,24.8
2026-06-03,2028-01-21,20.0,P,4226,24.8
2026-06-03,2028-01-21,21.0,C,2547,24.8
2026-06-03,2028-01-21,21.0,P,5287,24.8
2026-06-03,2028-01-21,22.0,C,2977,24.8
2026-06-03,2028-01-21,22.0,P,7335,24.8
2026-06-03,2028-01-21,23.0,C,3652,24.8
2026-06-03,2028-01-21,23.0,P,4966,24.8
2026-06-03,2028-01-21,24.0,C,3384,24.8
2026-06-03,2028-01-21,24.0,P,5148,24.8
2026-06-03,2028-01-21,24.5,C,2834,24.8
2026-06-03,2028-01-21,24.5,P,5053,24.8
2026-06-03,2028-01-21,25.0,C,4584,24.8
2026-06-03,2028-01-21,25.0,P,4779,24.8
2026-06-03,2028-01-21,25.5,C,4756,24.8
2026-06-03,2028-01-21,25.5,P,3607,24.8
2026-06-03,2028-01-21,26.0,C,4230,24.8
2026-06-03,2028-01-21,26.0,P,2869,24.8
2026-06-03,2028-01-21,26.5,C,5142,24.8
2026-06-03,2028-01-21,26.5,P,3127,24.8
2026-06-03,2028-01-21,27.0,C,6426,24.8
2026-06-03,2028-01-21,27.0,P,4095,24.8
2026-06-03,2028-01-21,27.5,C,3157,24.8
2026-06-03,2028-01-21,27.5,P,2745,24.8
2026-06-03,2028-01-21,28.0,C,6239,24.8
2026-06-03,2028-01-21,28.0,P,3309,24.8
2026-06-03,2028-01-21,29.0,C,3937,24.8
2026-06-03,2028-01-21,29.0,P,2037,24.8
2026-06-03,2028-01-21,30.0,C,11866,24.8
2026-06-03,2028-01-21,30.0,P,2609,24.8
2026-06-03,2028-01-21,32.5,C,3126,24.8
2026-06-03,2028-01-21,32.5,P,2563,24.8
2026-06-03,2028-01-21,35.0,C,2455,24.8
2026-06-03,2028-01-21,35.0,P,3003,24.8
2026-06-03,2028-01-21,37.5,C,2599,24.8
2026-06-03,2028-01-21,37.5,P,1858,24.8
2026-06-03,2028-01-21,40.0,C,8479,24.8
2026-06-03,2028-01-21,40.0,P,3006,24.8
2026-06-03,2028-01-21,42.5,C,2506,24.8
2026-06-03,2028-01-21,42.5,P,1821,24.8
2026-06-03,2028-01-21,45.0,C,1952,24.8
2026-06-03,2028-01-21,45.0,P,2073,24.8
2026-06-03,2028-01-21,47.5,C,1757,24.8
2026-06-03,2028-01-21,47.5,P,1659,24.8
2026-06-03,2028-01-21,50.0,C,2843,24.8
2026-06-03,2028-01-21,50.0,P,1259,24.8
2026-06-04,2026-06-05,15.0,C,15,26.5
2026-06-04,2026-06-05,15.0,P,20,26.5
2026-06-04,2026-06-05,16.0,C,20,26.5
2026-06-04,2026-06-05,16.0,P,43,26.5
2026-06-04,2026-06-05,17.0,C,42,26.5
2026-06-04,2026-06-05,17.0,P,70,26.5
2026-06-04,2026-06-05,18.0,C,66,26.5
2026-06-04,2026-06-05,18.0,P,110,26.5
2026-06-04,2026-06-05,19.0,C,121,26.5
2026-06-04,2026-06-05,19.0,P,218,26.5
2026-06-04,2026-06-05,20.0,C,290,26.5
2026-06-04,2026-06-05,20.0,P,326,26.5
2026-06-04,2026-06-05,21.0,C,474,26.5
2026-06-04,2026-06-05,21.0,P,521,26.5
2026-06-04,2026-06-05,22.0,C,535,26.5
2026-06-04,2026-06-05,22.0,P,1015,26.5
2026-06-04,2026-06-05,23.0,C,728,26.5
2026-06-04,2026-06-05,23.0,P,1484,26.5
2026-06-04,2026-06-05,24.0,C,1101,26.5
2026-06-04,2026-06-05,24.0,P,1646,26.5
2026-06-04,2026-06-05,24.5,C,2037,26.5
2026-06-04,2026-06-05,24.5,P,3189,26.5
2026-06-04,2026-06-05,25.0,C,2378,26.5
2026-06-04,2026-06-05,25.0,P,3158,26.5
2026-06-04,2026-06-05,25.5,C,2845,26.5
2026-06-04,2026-06-05,25.5,P,2605,26.5
2026-06-04,2026-06-05,26.0,C,2865,26.5
2026-06-04,2026-06-05,26.0,P,2715,26.5
2026-06-04,2026-06-05,26.5,C,2011,26.5
2026-06-04,2026-06-05,26.5,P,1738,26.5
2026-06-04,2026-06-05,27.0,C,2830,26.5
2026-06-04,2026-06-05,27.0,P,1627,26.5
2026-06-04,2026-06-05,27.5,C,1464,26.5
2026-06-04,2026-06-05,27.5,P,1157,26.5
2026-06-04,2026-06-05,28.0,C,1730,26.5
2026-06-04,2026-06-05,28.0,P,1333,26.5
2026-06-04,2026-06-05,29.0,C,941,26.5
2026-06-04,2026-06-05,29.0,P,679,26.5
2026-06-04,2026-06-05,30.0,C,3200,26.5
2026-06-04,2026-06-05,30.0,P,521,26.5
2026-06-04,2026-06-05,32.5,C,308,26.5
2026-06-04,2026-06-05,32.5,P,270,26.5
2026-06-04,2026-06-05,35.0,C,194,26.5
2026-06-04,2026-06-05,35.0,P,87,26.5
2026-06-04,2026-06-05,37.5,C,96,26.5
2026-06-04,2026-06-05,37.5,P,45,26.5
2026-06-04,2026-06-05,40.0,C,200,26.5
2026-06-04,2026-06-05,40.0,P,27,26.5
2026-06-04,2026-06-05,42.5,C,23,26.5
2026-06-04,2026-06-05,42.5,P,13,26.5
2026-06-04,2026-06-05,45.0,C,14,26.5
2026-06-04,2026-06-12,12.0,C,10,26.5
2026-06-04,2026-06-12,12.0,P,12,26.5
2026-06-04,2026-06-12,13.0,C,15,26.5
2026-06-04,2026-06-12,13.0,P,27,26.5
2026-06-04,2026-06-12,14.0,C,28,26.5
2026-06-04,2026-06-12,14.0,P,43,26.5
2026-06-04,2026-06-12,15.0,C,46,26.5
2026-06-04,2026-06-12,15.0,P,68,26.5
2026-06-04,2026-06-12,16.0,C,67,26.5
2026-06-04,2026-06-12,16.0,P,104,26.5
2026-06-04,2026-06-12,17.0,C,141,26.5
2026-06-04,2026-06-12,17.0,P,205,26.5
2026-06-04,2026-06-12,18.0,C,242,26.5
2026-06-04,2026-06-12,18.0,P,329,26.5
2026-06-04,2026-06-12,19.0,C,210,26.5
2026-06-04,2026-06-12,19.0,P,446,26.5
2026-06-04,2026-06-12,20.0,C,321,26.5
2026-06-04,2026-06-12,20.0,P,614,26.5
2026-06-04,2026-06-12,21.0,C,568,26.5
2026-06-04,2026-06-12,21.0,P,967,26.5
2026-06-04,2026-06-12,22.0,C,684,26.5
2026-06-04,2026-06-12,22.0,P,963,26.5
2026-06-04,2026-06-12,23.0,C,1040,26.5
2026-06-04,2026-06-12,23.0,P,1362,26.5
2026-06-04,2026-06-12,24.0,C,953,26.5
2026-06-04,2026-06-12,24.0,P,2456,26.5
2026-06-04,2026-06-12,24.5,C,1569,26.5
2026-06-04,2026-06-12,24.5,P,2049,26.5
2026-06-04,2026-06-12,25.0,C,2159,26.5
2026-06-04,2026-06-12,25.0,P,2061,26.5
2026-06-04,2026-06-12,25.5,C,2581,26.5
2026-06-04,2026-06-12,25.5,P,2125,26.5
2026-06-04,2026-06-12,26.0,C,1477,26.5
2026-06-04,2026-06-12,26.0,P,1842,26.5
2026-06-04,2026-06-12,26.5,C,1667,26.5
2026-06-04,2026-06-12,26.5,P,1279,26.5
2026-06-04,2026-06-12,27.0,C,1795,26.5
2026-06-04,2026-06-12,27.0,P,1406,26.5
2026-06-04,2026-06-12,27.5,C,1846,26.5
2026-06-04,2026-06-12,27.5,P,860,26.5
2026-06-04,2026-06-12,28.0,C,1409,26.5
2026-06-04,2026-06-12,28.0,P,663,26.5
2026-06-04,2026-06-12,29.0,C,1034,26.5
2026-06-04,2026-06-12,29.0,P,601,26.5
2026-06-04,2026-06-12,30.0,C,2435,26.5
2026-06-04,2026-06-12,30.0,P,687,26.5
2026-06-04,2026-06-12,32.5,C,491,26.5
2026-06-04,2026-06-12,32.5,P,273,26.5
2026-06-04,2026-06-12,35.0,C,287,26.5
2026-06-04,2026-06-12,35.0,P,251,26.5
2026-06-04,2026-06-12,37.5,C,167,26.5
2026-06-04,2026-06-12,37.5,P,107,26.5
2026-06-04,2026-06-12,40.0,C,335,26.5
2026-06-04,2026-06-12,40.0,P,84,26.5
2026-06-04,2026-06-12,42.5,C,76,26.5
2026-06-04,2026-06-12,42.5,P,49,26.5
2026-06-04,2026-06-12,45.0,C,56,26.5
2026-06-04,2026-06-12,45.0,P,42,26.5
2026-06-04,2026-06-12,47.5,C,25,26.5
2026-06-04,2026-06-12,47.5,P,21,26.5
2026-06-04,2026-06-12,50.0,C,22,26.5
2026-06-04,2026-06-12,50.0,P,14,26.5
2026-06-04,2026-06-19,10.0,C,22,26.5
2026-06-04,2026-06-19,10.0,P,29,26.5
2026-06-04,2026-06-19,11.0,C,28,26.5
2026-06-04,2026-06-19,11.0,P,51,26.5
2026-06-04,2026-06-19,12.0,C,67,26.5
2026-06-04,2026-06-19,12.0,P,119,26.5
2026-06-04,2026-06-19,13.0,C,129,26.5
2026-06-04,2026-06-19,13.0,P,239,26.5
2026-06-04,2026-06-19,14.0,C,155,26.5
2026-06-04,2026-06-19,14.0,P,323,26.5
2026-06-04,2026-06-19,15.0,C,205,26.5
2026-06-04,2026-06-19,15.0,P,399,26.5
2026-06-04,2026-06-19,16.0,C,349,26.5
2026-06-04,2026-06-19,16.0,P,520,26.5
2026-06-04,2026-06-19,17.0,C,663,26.5
2026-06-04,2026-06-19,17.0,P,1381,26.5
2026-06-04,2026-06-19,18.0,C,787,26.5
2026-06-04,2026-06-19,18.0,P,1285,26.5
2026-06-04,2026-06-19,19.0,C,1599,26.5
2026-06-04,2026-06-19,19.0,P,2145,26.5
2026-06-04,2026-06-19,20.0,C,1458,26.5
2026-06-04,2026-06-19,20.0,P,3226,26.5
2026-06-04,2026-06-19,21.0,C,2133,26.5
2026-06-04,2026-06-19,21.0,P,3553,26.5
2026-06-04,2026-06-19,22.0,C,2442,26.5
2026-06-04,2026-06-19,22.0,P,6621,26.5
2026-06-04,2026-06-19,23.0,C,3144,26.5
2026-06-04,2026-06-19,23.0,P,6922,26.5
2026-06-04,2026-06-19,24.0,C,5677,26.5
2026-06-04,2026-06-19,24.0,P,7579,26.5
2026-06-04,2026-06-19,24.5,C,6230,26.5
2026-06-04,2026-06-19,24.5,P,9136,26.5
2026-06-04,2026-06-19,25.0,C,7636,26.5
2026-06-04,2026-06-19,25.0,P,7650,26.5
2026-06-04,2026-06-19,25.5,C,12414,26.5
2026-06-04,2026-06-19,25.5,P,10766,26.5
2026-06-04,2026-06-19,26.0,C,8208,26.5
2026-06-04,2026-06-19,26.0,P,7369,26.5
2026-06-04,2026-06-19,26.5,C,6781,26.5
2026-06-04,2026-06-19,26.5,P,4574,26.5
2026-06-04,2026-06-19,27.0,C,7527,26.5
2026-06-04,2026-06-19,27.0,P,4251,26.5
2026-06-04,2026-06-19,27.5,C,6119,26.5
2026-06-04,2026-06-19,27.5,P,4976,26.5
2026-06-04,2026-06-19,28.0,C,15801,26.5
2026-06-04,2026-06-19,28.0,P,4327,26.5
2026-06-04,2026-06-19,29.0,C,11438,26.5
2026-06-04,2026-06-19,29.0,P,3790,26.5
2026-06-04,2026-06-19,30.0,C,34464,26.5
2026-06-04,2026-06-19,30.0,P,2762,26.5
2026-06-04,2026-06-19,32.5,C,4283,26.5
2026-06-04,2026-06-19,32.5,P,1941,26.5
2026-06-04,2026-06-19,35.0,C,4173,26.5
2026-06-04,2026-06-19,35.0,P,909,26.5
2026-06-04,2026-06-19,37.5,C,2269,26.5
2026-06-04,2026-06-19,37.5,P,681,26.5
2026-06-04,2026-06-19,40.0,C,5282,26.5
2026-06-04,2026-06-19,40.0,P,503,26.5
2026-06-04,2026-06-19,42.5,C,533,26.5
2026-06-04,2026-06-19,42.5,P,421,26.5
2026-06-04,2026-06-19,45.0,C,301,26.5
2026-06-04,2026-06-19,45.0,P,217,26.5
2026-06-04,2026-06-19,47.5,C,149,26.5
2026-06-04,2026-06-19,47.5,P,137,26.5
2026-06-04,2026-06-19,50.0,C,190,26.5
2026-06-04,2026-06-19,50.0,P,101,26.5
2026-06-04,2026-06-26,10.0,C,10,26.5
2026-06-04,2026-06-26,10.0,P,13,26.5
2026-06-04,2026-06-26,11.0,C,14,26.5
2026-06-04,2026-06-26,11.0,P,26,26.5
2026-06-04,2026-06-26,12.0,C,24,26.5
2026-06-04,2026-06-26,12.0,P,55,26.5
2026-06-04,2026-06-26,13.0,C,36,26.5
2026-06-04,2026-06-26,13.0,P,64,26.5
2026-06-04,2026-06-26,14.0,C,39,26.5
2026-06-04,2026-06-26,14.0,P,101,26.5
2026-06-04,2026-06-26,15.0,C,91,26.5
2026-06-04,2026-06-26,15.0,P,149,26.5
2026-06-04,2026-06-26,16.0,C,159,26.5
2026-06-04,2026-06-26,16.0,P,206,26.5
2026-06-04,2026-06-26,17.0,C,197,26.5
2026-06-04,2026-06-26,17.0,P,255,26.5
2026-06-04,2026-06-26,18.0,C,224,26.5
2026-06-04,2026-06-26,18.0,P,418,26.5
2026-06-04,2026-06-26,19.0,C,296,26.5
2026-06-04,2026-06-26,19.0,P,777,26.5
2026-06-04,2026-06-26,20.0,C,422,26.5
2026-06-04,2026-06-26,20.0,P,670,26.5
2026-06-04,2026-06-26,21.0,C,539,26.5
2026-06-04,2026-06-26,21.0,P,1052,26.5
2026-06-04,2026-06-26,22.0,C,608,26.5
2026-06-04,2026-06-26,22.0,P,1719,26.5
2026-06-04,2026-06-26,23.0,C,820,26.5
2026-06-04,2026-06-26,23.0,P,1597,26.5
2026-06-04,2026-06-26,24.0,C,1846,26.5
2026-06-04,2026-06-26,24.0,P,2628,26.5
2026-06-04,2026-06-26,24.5,C,1480,26.5
2026-06-04,2026-06-26,24.5,P,2610,26.5
2026-06-04,2026-06-26,25.0,C,1807,26.5
2026-06-04,2026-06-26,25.0,P,1838,26.5
2026-06-04,2026-06-26,25.5,C,2286,26.5
2026-06-04,2026-06-26,25.5,P,1823,26.5
2026-06-04,2026-06-26,26.0,C,2108,26.5
2026-06-04,2026-06-26,26.0,P,1446,26.5
2026-06-04,2026-06-26,26.5,C,2107,26.5
2026-06-04,2026-06-26,26.5,P,1510,26.5
2026-06-04,2026-06-26,27.0,C,1737,26.5
2026-06-04,2026-06-26,27.0,P,1100,26.5
2026-06-04,2026-06-26,27.5,C,1614,26.5
2026-06-04,2026-06-26,27.5,P,1051,26.5
2026-06-04,2026-06-26,28.0,C,2731,26.5
2026-06-04,2026-06-26,28.0,P,827,26.5
2026-06-04,2026-06-26,29.0,C,3654,26.5
2026-06-04,2026-06-26,29.0,P,466,26.5
2026-06-04,2026-06-26,30.0,C,8588,26.5
2026-06-04,2026-06-26,30.0,P,721,26.5
2026-06-04,2026-06-26,32.5,C,2377,26.5
2026-06-04,2026-06-26,32.5,P,305,26.5
2026-06-04,2026-06-26,35.0,C,1096,26.5
2026-06-04,2026-06-26,35.0,P,309,26.5
2026-06-04,2026-06-26,37.5,C,882,26.5
2026-06-04,2026-06-26,37.5,P,220,26.5
2026-06-04,2026-06-26,40.0,C,1191,26.5
2026-06-04,2026-06-26,40.0,P,191,26.5
2026-06-04,2026-06-26,42.5,C,130,26.5
2026-06-04,2026-06-26,42.5,P,95,26.5
2026-06-04,2026-06-26,45.0,C,160,26.5
2026-06-04,2026-06-26,45.0,P,81,26.5
2026-06-04,2026-06-26,47.5,C,106,26.5
2026-06-04,2026-06-26,47.5,P,43,26.5
2026-06-04,2026-06-26,50.0,C,52,26.5
2026-06-04,2026-06-26,50.0,P,35,26.5
2026-06-04,2026-07-17,10.0,C,129,26.5
2026-06-04,2026-07-17,10.0,P,260,26.5
2026-06-04,2026-07-17,11.0,C,219,26.5
2026-06-04,2026-07-17,11.0,P,270,26.5
2026-06-04,2026-07-17,12.0,C,383,26.5
2026-06-04,2026-07-17,12.0,P,417,26.5
2026-06-04,2026-07-17,13.0,C,465,26.5
2026-06-04,2026-07-17,13.0,P,970,26.5
2026-06-04,2026-07-17,14.0,C,510,26.5
2026-06-04,2026-07-17,14.0,P,975,26.5
2026-06-04,2026-07-17,15.0,C,630,26.5
2026-06-04,2026-07-17,15.0,P,1017,26.5
2026-06-04,2026-07-17,16.0,C,842,26.5
2026-06-04,2026-07-17,16.0,P,1065,26.5
2026-06-04,2026-07-17,17.0,C,990,26.5
2026-06-04,2026-07-17,17.0,P,1938,26.5
2026-06-04,2026-07-17,18.0,C,1063,26.5
2026-06-04,2026-07-17,18.0,P,1469,26.5
2026-06-04,2026-07-17,19.0,C,1668,26.5
2026-06-04,2026-07-17,19.0,P,3019,26.5
2026-06-04,2026-07-17,20.0,C,1946,26.5
2026-06-04,2026-07-17,20.0,P,2576,26.5
2026-06-04,2026-07-17,21.0,C,2464,26.5
2026-06-04,2026-07-17,21.0,P,4116,26.5
2026-06-04,2026-07-17,22.0,C,3265,26.5
2026-06-04,2026-07-17,22.0,P,3231,26.5
2026-06-04,2026-07-17,23.0,C,2416,26.5
2026-06-04,2026-07-17,23.0,P,6882,26.5
2026-06-04,2026-07-17,24.0,C,5100,26.5
2026-06-04,2026-07-17,24.0,P,5231,26.5
2026-06-04,2026-07-17,24.5,C,3550,26.5
2026-06-04,2026-07-17,24.5,P,6653,26.5
2026-06-04,2026-07-17,25.0,C,5545,26.5
2026-06-04,2026-07-17,25.0,P,4653,26.5
2026-06-04,2026-07-17,25.5,C,6107,26.5
2026-06-04,2026-07-17,25.5,P,5237,26.5
2026-06-04,2026-07-17,26.0,C,6587,26.5
2026-06-04,2026-07-17,26.0,P,5477,26.5
2026-06-04,2026-07-17,26.5,C,7281,26.5
2026-06-04,2026-07-17,26.5,P,4263,26.5
2026-06-04,2026-07-17,27.0,C,5918,26.5
2026-06-04,2026-07-17,27.0,P,2785,26.5
2026-06-04,2026-07-17,27.5,C,5157,26.5
2026-06-04,2026-07-17,27.5,P,3973,26.5
2026-06-04,2026-07-17,28.0,C,14040,26.5
2026-06-04,2026-07-17,28.0,P,4483,26.5
2026-06-04,2026-07-17,29.0,C,12851,26.5
2026-06-04,2026-07-17,29.0,P,3839,26.5
2026-06-04,2026-07-17,30.0,C,30101,26.5
2026-06-04,2026-07-17,30.0,P,2609,26.5
2026-06-04,2026-07-17,32.5,C,10205,26.5
2026-06-04,2026-07-17,32.5,P,1617,26.5
2026-06-04,2026-07-17,35.0,C,3965,26.5
2026-06-04,2026-07-17,35.0,P,1832,26.5
2026-06-04,2026-07-17,37.5,C,3870,26.5
2026-06-04,2026-07-17,37.5,P,799,26.5
2026-06-04,2026-07-17,40.0,C,12709,26.5
2026-06-04,2026-07-17,40.0,P,1040,26.5
2026-06-04,2026-07-17,42.5,C,1284,26.5
2026-06-04,2026-07-17,42.5,P,740,26.5
2026-06-04,2026-07-17,45.0,C,1366,26.5
2026-06-04,2026-07-17,45.0,P,390,26.5
2026-06-04,2026-07-17,47.5,C,485,26.5
2026-06-04,2026-07-17,47.5,P,431,26.5
2026-06-04,2026-07-17,50.0,C,533,26.5
2026-06-04,2026-07-17,50.0,P,408,26.5
2026-06-04,2026-09-18,10.0,C,288,26.5
2026-06-04,2026-09-18,10.0,P,464,26.5
2026-06-04,2026-09-18,11.0,C,281,26.5
2026-06-04,2026-09-18,11.0,P,413,26.5
2026-06-04,2026-09-18,12.0,C,396,26.5
2026-06-04,2026-09-18,12.0,P,637,26.5
2026-06-04,2026-09-18,13.0,C,485,26.5
2026-06-04,2026-09-18,13.0,P,1116,26.5
2026-06-04,2026-09-18,14.0,C,921,26.5
2026-06-04,2026-09-18,14.0,P,1326,26.5
2026-06-04,2026-09-18,15.0,C,546,26.5
2026-06-04,2026-09-18,15.0,P,1534,26.5
2026-06-04,2026-09-18,16.0,C,940,26.5
2026-06-04,2026-09-18,16.0,P,1734,26.5
2026-06-04,2026-09-18,17.0,C,1916,26.5
2026-06-04,2026-09-18,17.0,P,1600,26.5
2026-06-04,2026-09-18,18.0,C,1767,26.5
2026-06-04,2026-09-18,18.0,P,2671,26.5
2026-06-04,2026-09-18,19.0,C,1655,26.5
2026-06-04,2026-09-18,19.0,P,3942,26.5
2026-06-04,2026-09-18,20.0,C,1732,26.5
2026-06-04,2026-09-18,20.0,P,3965,26.5
2026-06-04,2026-09-18,21.0,C,1910,26.5
2026-06-04,2026-09-18,21.0,P,3536,26.5
2026-06-04,2026-09-18,22.0,C,2871,26.5
2026-06-04,2026-09-18,22.0,P,3824,26.5
2026-06-04,2026-09-18,23.0,C,3101,26.5
2026-06-04,2026-09-18,23.0,P,5550,26.5
2026-06-04,2026-09-18,24.0,C,2657,26.5
2026-06-04,2026-09-18,24.0,P,4306,26.5
2026-06-04,2026-09-18,24.5,C,4733,26.5
2026-06-04,2026-09-18,24.5,P,7079,26.5
2026-06-04,2026-09-18,25.0,C,3993,26.5
2026-06-04,2026-09-18,25.0,P,5585,26.5
2026-06-04,2026-09-18,25.5,C,4292,26.5
2026-06-04,2026-09-18,25.5,P,5339,26.5
2026-06-04,2026-09-18,26.0,C,4807,26.5
2026-06-04,2026-09-18,26.0,P,3914,26.5
2026-06-04,2026-09-18,26.5,C,4614,26.5
2026-06-04,2026-09-18,26.5,P,4110,26.5
2026-06-04,2026-09-18,27.0,C,4896,26.5
2026-06-04,2026-09-18,27.0,P,2875,26.5
2026-06-04,2026-09-18,27.5,C,4885,26.5
2026-06-04,2026-09-18,27.5,P,3307,26.5
2026-06-04,2026-09-18,28.0,C,4925,26.5
2026-06-04,2026-09-18,28.0,P,3073,26.5
2026-06-04,2026-09-18,29.0,C,3949,26.5
2026-06-04,2026-09-18,29.0,P,1970,26.5
2026-06-04,2026-09-18,30.0,C,11156,26.5
2026-06-04,2026-09-18,30.0,P,2194,26.5
2026-06-04,2026-09-18,32.5,C,3446,26.5
2026-06-04,2026-09-18,32.5,P,1872,26.5
2026-06-04,2026-09-18,35.0,C,2548,26.5
2026-06-04,2026-09-18,35.0,P,1571,26.5
2026-06-04,2026-09-18,37.5,C,2670,26.5
2026-06-04,2026-09-18,37.5,P,1010,26.5
2026-06-04,2026-09-18,40.0,C,4193,26.5
2026-06-04,2026-09-18,40.0,P,787,26.5
2026-06-04,2026-09-18,42.5,C,1241,26.5
2026-06-04,2026-09-18,42.5,P,825,26.5
2026-06-04,2026-09-18,45.0,C,836,26.5
2026-06-04,2026-09-18,45.0,P,686,26.5
2026-06-04,2026-09-18,47.5,C,983,26.5
2026-06-04,2026-09-18,47.5,P,633,26.5
2026-06-04,2026-09-18,50.0,C,922,26.5
2026-06-04,2026-09-18,50.0,P,508,26.5
2026-06-04,2026-12-18,10.0,C,380,26.5
2026-06-04,2026-12-18,10.0,P,546,26.5
2026-06-04,2026-12-18,11.0,C,553,26.5
2026-06-04,2026-12-18,11.0,P,821,26.5
2026-06-04,2026-12-18,12.0,C,375,26.5
2026-06-04,2026-12-18,12.0,P,763,26.5
2026-06-04,2026-12-18,13.0,C,539,26.5
2026-06-04,2026-12-18,13.0,P,874,26.5
2026-06-04,2026-12-18,14.0,C,725,26.5
2026-06-04,2026-12-18,14.0,P,1138,26.5
2026-06-04,2026-12-18,15.0,C,1086,26.5
2026-06-04,2026-12-18,15.0,P,1581,26.5
2026-06-04,2026-12-18,16.0,C,945,26.5
2026-06-04,2026-12-18,16.0,P,1522,26.5
2026-06-04,2026-12-18,17.0,C,1167,26.5
2026-06-04,2026-12-18,17.0,P,1565,26.5
2026-06-04,2026-12-18,18.0,C,1322,26.5
2026-06-04,2026-12-18,18.0,P,2260,26.5
2026-06-04,2026-12-18,19.0,C,1740,26.5
2026-06-04,2026-12-18,19.0,P,2319,26.5
2026-06-04,2026-12-18,20.0,C,1600,26.5
2026-06-04,2026-12-18,20.0,P,3856,26.5
2026-06-04,2026-12-18,21.0,C,1791,26.5
2026-06-04,2026-12-18,21.0,P,3226,26.5
2026-06-04,2026-12-18,22.0,C,1915,26.5
2026-06-04,2026-12-18,22.0,P,3165,26.5
2026-06-04,2026-12-18,23.0,C,2580,26.5
2026-06-04,2026-12-18,23.0,P,3275,26.5
2026-06-04,2026-12-18,24.0,C,2226,26.5
2026-06-04,2026-12-18,24.0,P,4667,26.5
2026-06-04,2026-12-18,24.5,C,2958,26.5
2026-06-04,2026-12-18,24.5,P,5527,26.5
2026-06-04,2026-12-18,25.0,C,5637,26.5
2026-06-04,2026-12-18,25.0,P,4291,26.5
2026-06-04,2026-12-18,25.5,C,3655,26.5
2026-06-04,2026-12-18,25.5,P,4350,26.5
2026-06-04,2026-12-18,26.0,C,3229,26.5
2026-06-04,2026-12-18,26.0,P,3070,26.5
2026-06-04,2026-12-18,26.5,C,4819,26.5
2026-06-04,2026-12-18,26.5,P,3158,26.5
2026-06-04,2026-12-18,27.0,C,4147,26.5
2026-06-04,2026-12-18,27.0,P,2416,26.5
2026-06-04,2026-12-18,27.5,C,3050,26.5
2026-06-04,2026-12-18,27.5,P,2895,26.5
2026-06-04,2026-12-18,28.0,C,3647,26.5
2026-06-04,2026-12-18,28.0,P,2484,26.5
2026-06-04,2026-12-18,29.0,C,3142,26.5
2026-06-04,2026-12-18,29.0,P,2247,26.5
